0518910,10Bedminster,02PA,05Bucks,0940.425900,10-75.179100
0518911,13Blooming Glen,02PA,05Bucks,0940.369499,10-75.248199
0518912,10Buckingham,02PA,05Bucks,0940.323700,10-75.059898
0518913,12Carversville,02PA,05Bucks,0940.386501,10-75.062698
0518914,08Chalfont,02PA,05Bucks,0940.289200,10-75.214897
0518915,06Colmar,02PA,10Montgomery,0940.272800,10-75.256302
0518916,07Danboro,02PA,05Bucks,0940.354500,10-75.132698
0518917,06Dublin,02PA,05Bucks,0940.375000,10-75.204498
0518918,10Earlington,02PA,10Montgomery,0940.320000,10-75.374199
0518920,07Erwinna,02PA,05Bucks,0940.508701,10-75.080399
0518921,08Ferndale,02PA,05Bucks,0940.533699,10-75.178802
0518922,12Forest Grove,02PA,05Bucks,0940.292301,10-75.059097
0518923,13Fountainville,02PA,05Bucks,0940.357800,10-75.171097
0518924,09Franconia,02PA,10Montgomery,0940.308102,10-75.358597
0518925,07Furlong,02PA,05Bucks,0940.294498,10-75.064903
0518927,08Hilltown,02PA,05Bucks,0940.323502,10-75.254799
0518928,08Holicong,02PA,05Bucks,0940.335999,10-75.042900
0518929,07Jamison,02PA,05Bucks,0940.256599,10-75.096100
0518930,13Kintnersville,02PA,05Bucks,0940.530998,10-75.211700
0518931,07Lahaska,02PA,05Bucks,0940.328602,10-75.102798
0518932,14Line Lexington,02PA,05Bucks,0940.288799,10-75.255501
0518933,11Lumberville,02PA,05Bucks,0940.328602,10-75.102798
0518934,14Mechanicsville,02PA,05Bucks,0940.349400,10-75.067596
0518935,14Milford Square,02PA,05Bucks,0940.437000,10-75.398804
0518936,15Montgomeryville,02PA,10Montgomery,0940.224098,10-75.231003
0518938,08New Hope,02PA,05Bucks,0940.355598,10-74.983902
0518940,07Newtown,02PA,05Bucks,0940.263000,10-74.955498
0518942,09Ottsville,02PA,05Bucks,0940.459202,10-75.156998
0518943,10Penns Park,02PA,05Bucks,0940.269001,10-75.009399
0518944,08Perkasie,02PA,05Bucks,0940.376499,10-75.264801
0518946,09Pineville,02PA,05Bucks,0940.296200,10-75.005699
0518947,11Pipersville,02PA,05Bucks,0940.426201,10-75.107399
0518949,14Plumsteadville,02PA,05Bucks,0940.388000,10-75.142502
0518950,14Point Pleasant,02PA,05Bucks,0940.416500,10-75.074799
0518951,10Quakertown,02PA,05Bucks,0940.441101,10-75.350700
0518953,06Revere,02PA,05Bucks,0940.515400,10-75.161003
0518954,08Richboro,02PA,05Bucks,0940.216702,10-75.002899
0518955,12Richlandtown,02PA,05Bucks,0940.479599,10-75.314598
0518956,08Rushland,02PA,05Bucks,0940.262798,10-75.015701
0518957,07Salford,02PA,10Montgomery,0940.302898,10-75.448601
0518958,12Salfordville,02PA,10Montgomery,0940.290401,10-75.435501
0518960,12Sellersville,02PA,05Bucks,0940.362000,10-75.319000
0518962,10Silverdale,02PA,05Bucks,0940.344501,10-75.268700
0518963,08Solebury,02PA,05Bucks,0940.380699,10-75.008202
0518964,09Souderton,02PA,10Montgomery,0940.288399,10-75.341003
0518966,11Southampton,02PA,05Bucks,0940.186798,10-75.007103
0518968,12Spinnerstown,02PA,05Bucks,0940.438999,10-75.437103
0518969,07Telford,02PA,10Montgomery,0940.320499,10-75.351997
0518970,15Trumbauersville,02PA,05Bucks,0940.410702,10-75.378197
0518971,10Tylersport,02PA,10Montgomery,0940.347000,10-75.376999
0518972,16Upper Black Eddy,02PA,05Bucks,0940.541100,10-75.125900
0518974,10Warminster,02PA,05Bucks,0940.206699,10-75.090500
0518976,10Warrington,02PA,05Bucks,0940.246399,10-75.135399
0518977,19Washington Crossing,02PA,05Bucks,0940.284901,10-74.877800
0518979,06Woxall,02PA,10Montgomery,0940.310699,10-75.448799
0518980,07Wycombe,02PA,05Bucks,0940.274200,10-75.020500
0518981,08Zionhill,02PA,05Bucks,0940.484299,10-75.393799
0518991,10Warminster,02PA,05Bucks,0940.328602,10-75.102798
0519001,08Abington,02PA,10Montgomery,0940.123798,10-75.114799
0519002,06Ambler,02PA,10Montgomery,0940.180901,10-75.215599
0519003,07Ardmore,02PA,08Delaware,0940.001999,10-75.296600
0519004,11Bala Cynwyd,02PA,10Montgomery,0940.011799,10-75.234200
0519006,17Huntingdon Valley,02PA,10Montgomery,0940.128399,10-75.060699
0519007,07Bristol,02PA,05Bucks,0940.115898,10-74.853600
0519008,08Broomall,02PA,08Delaware,0939.974701,10-75.360199
0519009,10Bryn Athyn,02PA,10Montgomery,0940.134998,10-75.062302
0519010,09Bryn Mawr,02PA,08Delaware,0940.023602,10-75.329498
0519012,10Cheltenham,02PA,10Montgomery,0940.060299,10-75.104797
0519013,07Chester,02PA,08Delaware,0939.849800,10-75.374702
0519014,05Aston,02PA,08Delaware,0939.864300,10-75.433197
0519015,10Brookhaven,02PA,08Delaware,0939.865398,10-75.388496
0519016,07Chester,02PA,08Delaware,0939.933998,10-75.405998
0519017,15Chester Heights,02PA,08Delaware,0939.883900,10-75.466904
0519018,15Clifton Heights,02PA,08Delaware,0939.921799,10-75.287598
0519019,12Philadelphia,02PA,12Philadelphia,0940.001801,10-75.117897
0519020,08Bensalem,02PA,05Bucks,0940.110901,10-74.937798
0519021,07Croydon,02PA,05Bucks,0940.093300,10-74.899101
0519022,10Crum Lynne,02PA,08Delaware,0939.868500,10-75.337402
0519023,05Darby,02PA,08Delaware,0939.917599,10-75.269600
0519025,07Dresher,02PA,10Montgomery,0940.143101,10-75.162399
0519026,11Drexel Hill,02PA,08Delaware,0939.950298,10-75.304001
0519027,11Elkins Park,02PA,10Montgomery,0940.075001,10-75.131500
0519028,08Edgemont,02PA,08Delaware,0939.974800,10-75.450500
0519029,09Essington,02PA,08Delaware,0939.862099,10-75.297096
0519030,14Fairless Hills,02PA,05Bucks,0940.174801,10-74.851898
0519031,09Flourtown,02PA,10Montgomery,0940.106800,10-75.211502
0519032,08Folcroft,02PA,08Delaware,0939.890499,10-75.282097
0519033,06Folsom,02PA,08Delaware,0939.890099,10-75.329597
0519034,15Fort Washington,02PA,10Montgomery,0940.138599,10-75.202202
0519035,08Gladwyne,02PA,10Montgomery,0940.045101,10-75.282097
0519036,09Glenolden,02PA,08Delaware,0939.904800,10-75.294601
0519037,16Glen Riddle Lima,02PA,08Delaware,0939.933998,10-75.405998
0519038,08Glenside,02PA,10Montgomery,0940.109600,10-75.154999
0519039,10Gradyville,02PA,08Delaware,0939.943199,10-75.469398
0519040,07Hatboro,02PA,10Montgomery,0940.178501,10-75.107201
0519041,09Haverford,02PA,08Delaware,0940.009701,10-75.312103
0519043,06Holmes,02PA,08Delaware,0939.900299,10-75.308701
0519044,07Horsham,02PA,10Montgomery,0940.182098,10-75.147903
0519046,10Jenkintown,02PA,10Montgomery,0940.098000,10-75.107803
0519047,09Langhorne,02PA,05Bucks,0940.181301,10-74.910400
0519048,09Langhorne,02PA,05Bucks,0940.173500,10-74.924599
0519049,09Langhorne,02PA,05Bucks,0940.174599,10-74.922699
0519050,09Lansdowne,02PA,08Delaware,0939.937500,10-75.263702
0519052,05Lenni,02PA,08Delaware,0939.894199,10-75.445602
0519053,20Feasterville Trevose,02PA,05Bucks,0940.154701,10-74.990402
0519054,09Levittown,02PA,05Bucks,0940.168098,10-74.823097
0519055,09Levittown,02PA,05Bucks,0940.148300,10-74.837097
0519056,09Levittown,02PA,05Bucks,0940.151901,10-74.882599
0519057,09Levittown,02PA,05Bucks,0940.143398,10-74.861397
0519058,09Levittown,02PA,05Bucks,0940.155102,10-74.828796
0519060,13Garnet Valley,02PA,08Delaware,0939.852001,10-75.500702
0519061,11Marcus Hook,02PA,08Delaware,0939.829498,10-75.435402
0519063,05Media,02PA,08Delaware,0939.918800,10-75.399101
0519064,11Springfield,02PA,08Delaware,0939.929600,10-75.333801
0519065,05Media,02PA,08Delaware,0939.921101,10-75.386101
0519066,14Merion Station,02PA,10Montgomery,0940.002998,10-75.250298
0519067,11Morrisville,02PA,05Bucks,0940.208401,10-74.829102
0519070,06Morton,02PA,08Delaware,0939.906300,10-75.323799
0519072,08Narberth,02PA,10Montgomery,0940.017700,10-75.259399
0519073,14Newtown Square,02PA,08Delaware,0939.986301,10-75.406998
0519074,07Norwood,02PA,08Delaware,0939.887001,10-75.297203
0519075,07Oreland,02PA,10Montgomery,0940.113201,10-75.186897
0519076,13Prospect Park,02PA,08Delaware,0939.885700,10-75.308197
0519078,11Ridley Park,02PA,08Delaware,0939.878399,10-75.321503
0519079,11Sharon Hill,02PA,08Delaware,0939.903500,10-75.269501
0519080,05Wayne,02PA,08Delaware,0940.043999,10-75.387703
0519081,10Swarthmore,02PA,08Delaware,0939.896702,10-75.347397
0519082,11Upper Darby,02PA,08Delaware,0939.957901,10-75.268097
0519083,09Havertown,02PA,08Delaware,0939.977402,10-75.310600
0519085,09Villanova,02PA,08Delaware,0940.039902,10-75.345901
0519086,11Wallingford,02PA,08Delaware,0939.887100,10-75.372101
0519087,05Wayne,02PA,08Delaware,0940.061199,10-75.399902
0519088,05Wayne,02PA,08Delaware,0939.933998,10-75.405998
0519089,05Wayne,02PA,08Delaware,0940.043999,10-75.387703
0519090,12Willow Grove,02PA,10Montgomery,0940.156700,10-75.126900
0519091,05Media,02PA,08Delaware,0939.933998,10-75.405998
0519092,12Philadelphia,02PA,12Philadelphia,0940.001801,10-75.117897
0519093,12Philadelphia,02PA,12Philadelphia,0940.001801,10-75.117897
0519094,07Woodlyn,02PA,08Delaware,0939.875999,10-75.346298
0519095,07Wyncote,02PA,10Montgomery,0940.086700,10-75.152397
0519096,09Wynnewood,02PA,10Montgomery,0940.000000,10-75.276001
0519098,06Holmes,02PA,08Delaware,0939.895401,10-75.310699
0519099,12Philadelphia,02PA,12Philadelphia,0939.952301,10-75.163803
0519101,12Philadelphia,02PA,12Philadelphia,0940.001801,10-75.117897
0519102,12Philadelphia,02PA,12Philadelphia,0939.948898,10-75.166100
0519103,12Philadelphia,02PA,12Philadelphia,0939.951302,10-75.174103
0519104,12Philadelphia,02PA,12Philadelphia,0939.959702,10-75.202400
0519105,12Philadelphia,02PA,12Philadelphia,0939.952301,10-75.163803
0519106,12Philadelphia,02PA,12Philadelphia,0939.947399,10-75.147301
0519107,12Philadelphia,02PA,12Philadelphia,0939.948700,10-75.159302
0519108,12Philadelphia,02PA,12Philadelphia,0939.959801,10-75.161598
0519109,12Philadelphia,02PA,12Philadelphia,0939.949600,10-75.163696
0519110,12Philadelphia,02PA,12Philadelphia,0939.950199,10-75.163597
0519111,12Philadelphia,02PA,12Philadelphia,0940.059601,10-75.081802
0519112,12Philadelphia,02PA,12Philadelphia,0939.889301,10-75.178200
0519113,12Philadelphia,02PA,08Delaware,0939.865002,10-75.275200
0519114,12Philadelphia,02PA,12Philadelphia,0940.063400,10-74.999001
0519115,12Philadelphia,02PA,12Philadelphia,0940.090302,10-75.041000
0519116,12Philadelphia,02PA,12Philadelphia,0940.116600,10-75.019798
0519118,12Philadelphia,02PA,12Philadelphia,0940.072300,10-75.203400
0519119,12Philadelphia,02PA,12Philadelphia,0940.054699,10-75.186600
0519120,12Philadelphia,02PA,12Philadelphia,0940.034302,10-75.121300
0519121,12Philadelphia,02PA,12Philadelphia,0939.981098,10-75.174004
0519122,12Philadelphia,02PA,12Philadelphia,0939.978001,10-75.145897
0519123,12Philadelphia,02PA,12Philadelphia,0939.966000,10-75.151001
0519124,12Philadelphia,02PA,12Philadelphia,0940.017799,10-75.089500
0519125,12Philadelphia,02PA,12Philadelphia,0939.978802,10-75.126198
0519126,12Philadelphia,02PA,10Montgomery,0940.056801,10-75.137901
0519127,12Philadelphia,02PA,12Philadelphia,0940.027500,10-75.224197
0519128,12Philadelphia,02PA,12Philadelphia,0940.040199,10-75.223099
0519129,12Philadelphia,02PA,12Philadelphia,0940.011799,10-75.186096
0519130,12Philadelphia,02PA,12Philadelphia,0939.967701,10-75.173500
0519131,12Philadelphia,02PA,12Philadelphia,0939.984501,10-75.228203
0519132,12Philadelphia,02PA,12Philadelphia,0939.995399,10-75.169800
0519133,12Philadelphia,02PA,12Philadelphia,0939.992500,10-75.141502
0519134,12Philadelphia,02PA,12Philadelphia,0939.992500,10-75.113297
0519135,12Philadelphia,02PA,12Philadelphia,0940.024700,10-75.051804
0519136,12Philadelphia,02PA,12Philadelphia,0940.042198,10-75.024399
0519137,12Philadelphia,02PA,12Philadelphia,0940.000801,10-75.072701
0519138,12Philadelphia,02PA,12Philadelphia,0940.056801,10-75.156898
0519139,12Philadelphia,02PA,12Philadelphia,0939.961201,10-75.230301
0519140,12Philadelphia,02PA,12Philadelphia,0940.011799,10-75.145599
0519141,12Philadelphia,02PA,12Philadelphia,0940.036499,10-75.145103
0519142,12Philadelphia,02PA,12Philadelphia,0939.922298,10-75.233803
0519143,12Philadelphia,02PA,12Philadelphia,0939.944801,10-75.228798
0519144,12Philadelphia,02PA,12Philadelphia,0940.033798,10-75.173103
0519145,12Philadelphia,02PA,12Philadelphia,0939.922699,10-75.181198
0519146,12Philadelphia,02PA,12Philadelphia,0939.937901,10-75.179398
0519147,12Philadelphia,02PA,12Philadelphia,0939.936199,10-75.156303
0519148,12Philadelphia,02PA,12Philadelphia,0939.920700,10-75.159500
0519149,12Philadelphia,02PA,12Philadelphia,0940.036900,10-75.066399
0519150,12Philadelphia,02PA,12Philadelphia,0940.072601,10-75.170601
0519151,12Philadelphia,02PA,12Philadelphia,0939.977200,10-75.254501
0519152,12Philadelphia,02PA,12Philadelphia,0940.060600,10-75.047096
0519153,12Philadelphia,02PA,12Philadelphia,0939.905499,10-75.244400
0519154,12Philadelphia,02PA,12Philadelphia,0940.089699,10-74.978104
0519155,12Philadelphia,02PA,12Philadelphia,0940.001801,10-75.117897
0519160,12Philadelphia,02PA,12Philadelphia,0940.001801,10-75.117897
0519161,12Philadelphia,02PA,12Philadelphia,0940.001801,10-75.117897
0519162,12Philadelphia,02PA,12Philadelphia,0940.001801,10-75.117897
0519170,12Philadelphia,02PA,12Philadelphia,0940.001801,10-75.117897
0519171,12Philadelphia,02PA,12Philadelphia,0939.952301,10-75.163803
0519172,12Philadelphia,02PA,12Philadelphia,0939.947300,10-75.150002
0519173,12Philadelphia,02PA,12Philadelphia,0939.952301,10-75.163803
0519175,12Philadelphia,02PA,12Philadelphia,0939.990601,10-75.129601
0519176,12Philadelphia,02PA,12Philadelphia,0939.952202,10-75.164200
0519177,12Philadelphia,02PA,12Philadelphia,0940.001801,10-75.117897
0519178,12Philadelphia,02PA,12Philadelphia,0940.001801,10-75.117897
0519179,12Philadelphia,02PA,12Philadelphia,0940.001801,10-75.117897
0519181,12Philadelphia,02PA,12Philadelphia,0940.001801,10-75.117897
0519182,12Philadelphia,02PA,12Philadelphia,0940.001801,10-75.117897
0519183,12Philadelphia,02PA,12Philadelphia,0939.952301,10-75.163803
0519184,12Philadelphia,02PA,12Philadelphia,0940.001801,10-75.117897
0519185,12Philadelphia,02PA,12Philadelphia,0940.001801,10-75.117897
0519187,12Philadelphia,02PA,12Philadelphia,0939.952301,10-75.163803
0519188,12Philadelphia,02PA,12Philadelphia,0940.001801,10-75.117897
0519190,12Philadelphia,02PA,12Philadelphia,0939.948399,10-75.144203
0519191,12Philadelphia,02PA,12Philadelphia,0939.952301,10-75.163803
0519192,12Philadelphia,02PA,12Philadelphia,0939.951099,10-75.167603
0519193,12Philadelphia,02PA,12Philadelphia,0940.001801,10-75.117897
0519194,12Philadelphia,02PA,12Philadelphia,0940.001801,10-75.117897
0519195,12Philadelphia,02PA,12Philadelphia,0939.952499,10-75.164497
0519196,12Philadelphia,02PA,12Philadelphia,0940.001801,10-75.117897
0519197,12Philadelphia,02PA,12Philadelphia,0940.001801,10-75.117897
0519244,12Philadelphia,02PA,12Philadelphia,0940.001801,10-75.117897
0519255,12Philadelphia,02PA,12Philadelphia,0940.001801,10-75.117897
0519301,05Paoli,02PA,07Chester,0940.042599,10-75.482697
0519310,06Atglen,02PA,07Chester,0939.945801,10-75.970299
0519311,08Avondale,02PA,07Chester,0939.821899,10-75.768700
0519312,06Berwyn,02PA,07Chester,0940.041199,10-75.447502
0519316,10Brandamore,02PA,07Chester,0940.055000,10-75.837799
0519317,11Chadds Ford,02PA,08Delaware,0939.864799,10-75.588501
0519318,07Chatham,02PA,07Chester,0939.852402,10-75.811798
0519319,07Cheyney,02PA,08Delaware,0939.920898,10-75.522202
0519320,11Coatesville,02PA,07Chester,0939.984299,10-75.825302
0519330,12Cochranville,02PA,07Chester,0939.875702,10-75.921402
0519331,12Concordville,02PA,08Delaware,0939.882301,10-75.516502
0519333,05Devon,02PA,07Chester,0940.045200,10-75.422699
0519335,11Downingtown,02PA,07Chester,0940.016102,10-75.718300
0519339,12Concordville,02PA,08Delaware,0939.933998,10-75.405998
0519340,12Concordville,02PA,08Delaware,0939.885101,10-75.520203
0519341,05Exton,02PA,07Chester,0940.046799,10-75.643204
0519342,10Glen Mills,02PA,08Delaware,0939.901501,10-75.504898
0519343,09Glenmoore,02PA,07Chester,0940.084599,10-75.771103
0519344,11Honey Brook,02PA,07Chester,0940.083199,10-75.884300
0519345,10Immaculata,02PA,07Chester,0939.847801,10-75.719299
0519346,06Kelton,02PA,07Chester,0939.808701,10-75.877998
0519347,12Kemblesville,02PA,07Chester,0939.749001,10-75.824097
0519348,14Kennett Square,02PA,07Chester,0939.855000,10-75.699997
0519350,10Landenberg,02PA,07Chester,0939.769600,10-75.780701
0519351,10Lewisville,02PA,07Chester,0939.722599,10-75.874901
0519352,18Lincoln University,02PA,07Chester,0939.778702,10-75.887604
0519353,09Lionville,02PA,07Chester,0940.013199,10-75.499001
0519354,07Lyndell,02PA,07Chester,0940.058201,10-75.743301
0519355,07Malvern,02PA,07Chester,0940.046799,10-75.530998
0519357,10Mendenhall,02PA,07Chester,0939.854000,10-75.641296
0519358,06Modena,02PA,07Chester,0939.962101,10-75.802498
0519360,10New London,02PA,07Chester,0939.726101,10-75.785698
0519362,10Nottingham,02PA,07Chester,0939.744099,10-76.035599
0519363,06Oxford,02PA,07Chester,0939.782700,10-75.981499
0519365,10Parkesburg,02PA,07Chester,0939.965401,10-75.926003
0519366,08Pocopson,02PA,07Chester,0939.900398,10-75.625801
0519367,07Pomeroy,02PA,07Chester,0939.964298,10-75.886597
0519369,13Sadsburyville,02PA,07Chester,0939.990299,10-75.893600
0519371,06Suplee,02PA,07Chester,0940.099499,10-75.879097
0519372,09Thorndale,02PA,07Chester,0939.998402,10-75.759003
0519373,08Thornton,02PA,08Delaware,0939.904099,10-75.531303
0519374,12Toughkenamon,02PA,07Chester,0939.831501,10-75.757401
0519375,10Unionville,02PA,07Chester,0939.901199,10-75.750198
0519376,09Wagontown,02PA,07Chester,0939.983200,10-75.748100
0519380,12West Chester,02PA,07Chester,0939.984501,10-75.596199
0519381,12West Chester,02PA,07Chester,0939.960999,10-75.608002
0519382,12West Chester,02PA,07Chester,0939.944099,10-75.588203
0519383,12West Chester,02PA,07Chester,0939.945499,10-75.602402
0519390,10West Grove,02PA,07Chester,0939.825298,10-75.837402
0519395,08Westtown,02PA,07Chester,0939.932800,10-75.544800
0519397,12Southeastern,02PA,07Chester,0939.983200,10-75.748100
0519398,12Southeastern,02PA,07Chester,0939.983200,10-75.748100
0519399,12Southeastern,02PA,07Chester,0939.983200,10-75.748100
0519401,10Norristown,02PA,10Montgomery,0940.124500,10-75.330399
0519403,10Norristown,02PA,10Montgomery,0940.149601,10-75.379601
0519404,10Norristown,02PA,10Montgomery,0940.211899,10-75.355904
0519405,10Bridgeport,02PA,10Montgomery,0940.103001,10-75.340202
0519406,15King Of Prussia,02PA,10Montgomery,0940.095600,10-75.373703
0519407,07Audubon,02PA,10Montgomery,0940.211899,10-75.355904
0519408,10Eagleville,02PA,10Montgomery,0940.156601,10-75.413101
0519409,16Fairview Village,02PA,10Montgomery,0940.157902,10-75.387100
0519415,10Eagleville,02PA,10Montgomery,0940.157200,10-75.405998
0519421,13Birchrunville,02PA,07Chester,0939.983200,10-75.748100
0519422,09Blue Bell,02PA,10Montgomery,0940.157600,10-75.279900
0519423,06Cedars,02PA,10Montgomery,0940.217400,10-75.364998
0519424,09Blue Bell,02PA,10Montgomery,0940.152302,10-75.266296
0519425,15Chester Springs,02PA,07Chester,0940.097801,10-75.639801
0519426,12Collegeville,02PA,10Montgomery,0940.191299,10-75.437302
0519428,12Conshohocken,02PA,10Montgomery,0940.082500,10-75.304398
0519429,12Conshohocken,02PA,10Montgomery,0940.079300,10-75.301598
0519430,08Creamery,02PA,10Montgomery,0940.185101,10-75.419998
0519432,07Devault,02PA,07Chester,0940.079601,10-75.559998
0519435,09Frederick,02PA,10Montgomery,0940.327499,10-75.569199
0519436,07Gwynedd,02PA,10Montgomery,0940.202099,10-75.250702
0519437,14Gwynedd Valley,02PA,10Montgomery,0940.181099,10-75.257896
0519438,12Harleysville,02PA,10Montgomery,0940.265900,10-75.388298
0519440,08Hatfield,02PA,10Montgomery,0940.277802,10-75.297501
0519441,12Harleysville,02PA,10Montgomery,0940.279499,10-75.387100
0519442,09Kimberton,02PA,07Chester,0940.146500,10-75.617699
0519443,10Kulpsville,02PA,10Montgomery,0940.241001,10-75.343903
0519444,14Lafayette Hill,02PA,10Montgomery,0940.089600,10-75.260101
0519446,08Lansdale,02PA,10Montgomery,0940.237801,10-75.295502
0519450,08Lederach,02PA,10Montgomery,0940.211899,10-75.355904
0519451,08Mainland,02PA,10Montgomery,0940.211899,10-75.355904
0519453,10Mont Clare,02PA,10Montgomery,0940.136398,10-75.499901
0519454,11North Wales,02PA,10Montgomery,0940.216599,10-75.256500
0519455,11North Wales,02PA,10Montgomery,0940.210899,10-75.278198
0519456,04Oaks,02PA,10Montgomery,0940.131802,10-75.459602
0519457,11Parker Ford,02PA,07Chester,0940.209000,10-75.598396
0519460,12Phoenixville,02PA,07Chester,0940.126701,10-75.527199
0519462,16Plymouth Meeting,02PA,10Montgomery,0940.107700,10-75.279602
0519464,09Pottstown,02PA,10Montgomery,0940.263500,10-75.617203
0519465,09Pottstown,02PA,07Chester,0940.191898,10-75.665298
0519468,10Royersford,02PA,10Montgomery,0940.207500,10-75.532898
0519470,12Saint Peters,02PA,07Chester,0940.186699,10-75.728798
0519472,14Sassamansville,02PA,10Montgomery,0940.344799,10-75.577499
0519473,13Schwenksville,02PA,10Montgomery,0940.247101,10-75.460197
0519474,08Skippack,02PA,10Montgomery,0940.225101,10-75.403099
0519475,11Spring City,02PA,07Chester,0940.176498,10-75.569702
0519477,12Spring House,02PA,10Montgomery,0940.183899,10-75.232697
0519478,12Spring Mount,02PA,10Montgomery,0940.275902,10-75.461800
0519480,08Uwchland,02PA,07Chester,0940.098000,10-75.688004
0519481,12Valley Forge,02PA,07Chester,0940.092300,10-75.453697
0519482,12Valley Forge,02PA,07Chester,0940.080299,10-75.455399
0519484,12Valley Forge,02PA,10Montgomery,0940.211899,10-75.355904
0519486,10West Point,02PA,10Montgomery,0940.203300,10-75.301903
0519490,09Worcester,02PA,10Montgomery,0940.192902,10-75.357597
0519492,12Zieglerville,02PA,10Montgomery,0940.290100,10-75.502998
0519493,12Valley Forge,02PA,07Chester,0940.097099,10-75.469597
0519494,12Valley Forge,02PA,07Chester,0940.097099,10-75.469597
0519495,12Valley Forge,02PA,07Chester,0940.097099,10-75.469597
0519496,12Valley Forge,02PA,07Chester,0940.097099,10-75.469597
0519501,09Adamstown,02PA,09Lancaster,0940.242298,10-76.057701
0519503,05Bally,02PA,05Berks,0940.404999,10-75.576897
0519504,05Barto,02PA,05Berks,0940.381500,10-75.574898
0519505,13Bechtelsville,02PA,05Berks,0940.379501,10-75.625702
0519506,09Bernville,02PA,05Berks,0940.455101,10-76.124702
0519507,06Bethel,02PA,05Berks,0940.480801,10-76.274200
0519508,09Birdsboro,02PA,05Berks,0940.256302,10-75.834396
0519510,07Blandon,02PA,05Berks,0940.443501,10-75.883698
0519511,06Bowers,02PA,05Berks,0940.482101,10-75.743500
0519512,09Boyertown,02PA,05Berks,0940.333900,10-75.660400
0519516,10Centerport,02PA,05Berks,0940.485802,10-76.005997
0519518,13Douglassville,02PA,05Berks,0940.270901,10-75.739700
0519519,09Earlville,02PA,05Berks,0940.319000,10-75.733398
0519520,08Elverson,02PA,07Chester,0940.156799,10-75.786598
0519522,09Fleetwood,02PA,05Berks,0940.447300,10-75.818497
0519523,10Geigertown,02PA,05Berks,0940.189701,10-75.888100
0519525,13Gilbertsville,02PA,10Montgomery,0940.305901,10-75.595299
0519526,07Hamburg,02PA,05Berks,0940.548801,10-75.987396
0519529,07Kempton,02PA,05Berks,0940.632801,10-75.851303
0519530,08Kutztown,02PA,05Berks,0940.521400,10-75.777397
0519533,08Leesport,02PA,05Berks,0940.415199,10-75.994400
0519534,13Lenhartsville,02PA,05Berks,0940.573601,10-75.864998
0519535,08Limekiln,02PA,05Berks,0940.335602,10-75.801003
0519536,12Lyon Station,02PA,05Berks,0940.521801,10-75.741898
0519538,09Maxatawny,02PA,05Berks,0940.569801,10-75.740898
0519539,09Mertztown,02PA,05Berks,0940.499199,10-75.687202
0519540,07Mohnton,02PA,05Berks,0940.258400,10-75.983299
0519541,10Mohrsville,02PA,05Berks,0940.478298,10-76.012497
0519543,10Morgantown,02PA,05Berks,0940.155201,10-75.899803
0519544,11Mount Aetna,02PA,05Berks,0940.418701,10-76.294403
0519545,15New Berlinville,02PA,05Berks,0940.339699,10-75.630203
0519547,04Oley,02PA,05Berks,0940.383301,10-75.770599
0519548,10Pine Forge,02PA,05Berks,0940.282902,10-75.690697
0519549,12Port Clinton,02PA,10Schuylkill,0940.581799,10-76.026703
0519550,11Rehrersburg,02PA,05Berks,0940.455299,10-76.245300
0519551,09Robesonia,02PA,05Berks,0940.355301,10-76.136597
0519554,13Shartlesville,02PA,05Berks,0940.512901,10-76.104401
0519555,15Shoemakersville,02PA,05Berks,0940.495499,10-75.960297
0519559,11Strausstown,02PA,05Berks,0940.494499,10-76.182503
0519560,06Temple,02PA,05Berks,0940.402500,10-75.904602
0519562,06Topton,02PA,05Berks,0940.502899,10-75.701500
0519564,11Virginville,02PA,05Berks,0940.523998,10-75.873001
0519565,12Wernersville,02PA,05Berks,0940.329300,10-76.090103
0519567,10Womelsdorf,02PA,05Berks,0940.374298,10-76.198502
0519601,07Reading,02PA,05Berks,0940.346600,10-75.935097
0519602,07Reading,02PA,05Berks,0940.330601,10-75.919197
0519603,07Reading,02PA,05Berks,0940.388401,10-75.963097
0519604,07Reading,02PA,05Berks,0940.350700,10-75.914299
0519605,07Reading,02PA,05Berks,0940.388599,10-75.932800
0519606,07Reading,02PA,05Berks,0940.335098,10-75.875000
0519607,07Reading,02PA,05Berks,0940.299500,10-75.987602
0519608,07Reading,02PA,05Berks,0940.311298,10-76.034500
0519609,07Reading,02PA,05Berks,0940.327999,10-75.990799
0519610,07Reading,02PA,05Berks,0940.338001,10-75.977997
0519611,07Reading,02PA,05Berks,0940.325001,10-75.944199
0519612,07Reading,02PA,05Berks,0940.438900,10-75.885300
0519701,04Bear,02DE,10New Castle,0939.610199,10-75.674698
0519702,06Newark,02DE,10New Castle,0939.634899,10-75.699303
0519703,08Claymont,02DE,10New Castle,0939.804401,10-75.464897
0519706,13Delaware City,02DE,10New Castle,0939.572498,10-75.595703
0519707,09Hockessin,02DE,10New Castle,0939.776001,10-75.688904
0519708,08Kirkwood,02DE,10New Castle,0939.577599,10-75.690102
0519709,10Middletown,02DE,10New Castle,0939.481499,10-75.683197
0519710,10Montchanin,02DE,10New Castle,0939.757801,10-75.639099
0519711,06Newark,02DE,10New Castle,0939.701099,10-75.737503
0519712,06Newark,02DE,10New Castle,0939.564499,10-75.597000
0519713,06Newark,02DE,10New Castle,0939.669899,10-75.715103
0519714,06Newark,02DE,10New Castle,0939.564499,10-75.597000
